0,42641743695933887062210914876
1,29165566184133456425132041263
2,54904010448840465951481661484
3,38454386132521780946427907155
4,6255129038575640340916144903
5,18027702898921235589485441572
6,9082077733101286317888960024
7,4217638848884827414256772416
8,8436121865912986979746147168
9,66465525003335505987079277990
10,85630759747396751161345881202
11,7765486304157711557701668956
12,12853374053180681911397726160
13,66526719624890865008730383360
14,98704910584269563307691906919
15,61656555630046230418185944989
16,67378210385448200846956045611
17,23977744857900367610906688576
18,75883681599946756753920591648
19,16366427225869773612135147533
20,87190785525855573829045223367
21,73299999092801136523133450102
22,27878457139209668929852497416
23,58223239778365048125464898850
24,9433753080385764408156892664
25,26582421313267570833218001895
26,10522309600060459565577813996
27,11953508752041649836329109449
28,58358284405428235583132164843
29,89267518797146369748934638542
30,90406027728406952500363362717
31,94110816685082618607444316923
32,92948351026906478976726983570
33,9796031252505128523684107397
34,57075578696003187453683353578
35,26399507611296825275357733493
36,37814377729198136273083983921
37,95813861949222306757344971498
38,77916192478959770985185850159
39,73365235564106538132960921952
40,18488244244548170203246674982
41,16703869242313625087256162460
42,2951676331076273425149176332
43,69495929545243635049172545444
44,18010471043988666548630653052
45,85744346331090852592592207853
46,91148357013360785018482205876
47,70251301933272915147367093343
48,72977464124245729754018306487
49,64081099790536872854116512031
50,5186937497101295959959591322
51,48359393612292936736213899606
52,65348927841577938254363265070
53,39954619335817068898400199134
54,20659850348640373225230171193
55,68195125818151134985340073977
56,75278482681738742478746809735
57,8129067538541371111969155375
58,83239032140507770537544637345
59,58893136907702651465485389788
60,32231939771388525233699017064
61,32518374408268451802770683396
62,53298683573895821751715566055
63,56006547586753860937856765400
64,50416144379321426600948224062
65,75153149051743272163645357819
66,1765148467826113085204443038
67,5999037449857246161856006403
68,97006509956101128030055202384
69,83675820857859612068270988441
70,19093750885466304958868273596
71,68938627933631552108623256636
72,20062640171872109653567252125
73,10979240112584699068552098268
74,79726213036404214672982697545
75,66904698887811507810568118656
76,16598537556896975315395351601
77,43785068082725723992479452316
78,55441942340264235964059943383
79,43833423947824247185159334254
80,41664616312532221684214351011
81,21509728809109040006480506305
82,38399923178803794494013615355
83,87771560986762427103979069380
84,60411962701208075514473592371
85,7744786634136703378388210608
86,9205604793892720236663901537
87,89085876381092591244990601376
88,79576726341958635860530236134
89,46345811786470928701596545374
90,61493381720470577100827677057
91,97989285621959639415708764607
92,70344292742432876548854123284
93,50870427899251782408477165881
94,63958318026371738706626344908
95,94300092339000496268007336328
96,99270972860964796271789187729
97,3275454094307723187554703009
98,61927894913798143864218681591
99,56168820316775832177467830181
100,88871790285997618126568381339
101,10729737320481096388883547362
102,24827974947142510103421681972
103,87313501971553554532621999204
104,9929112057793962670023112961
105,88115246919730570092752146871
106,82591586642155623631226530934
107,36499085437155010570591102383
108,74386762061688165588438580760
109,61711251669645097751060548534
110,69260467377437426403053860468
111,11363276009345931184976146509
112,70956982329082176814496652975
113,28142024171164111256236291105
114,64133915560347159283333025698
115,31919866212248494218338184219
116,88166611640723907859761989473
117,71341512211481205191233699330
118,15196683000213548780026826909
119,52875943257069315648714517369
120,16583392670698110376407896921
121,7495349747560833979729324622
122,19279962036161852763379775467
123,85817614943834327872985801335
124,17149442390658480106794171350
125,64548538733929519316347808768
126,45605481720942809509892365755
127,22357435056474314276311360984
128,39147167413017447018849905590
129,32638351026876852017924227423
130,10980000701935632775347726615
131,79217324887579041043679446568
132,47765476730620557060559210754
133,5500237536937112220221010612
134,35244781027910162957468980511
135,96916431209139475220755759605
136,6798069227946328619712298364
137,51935453213168273047618068960
138,45817311294586694473527905028
139,8742144800241839775877148521
140,87356753550135574996340646776
141,58383894432462721694973343621
142,28883876992624645530465960911
143,15418759727122213933461638347
144,10915194340295437234933364362
145,32708326877101394256753640822
146,61390669121624132832105124356
147,61438373744822430072046482887
148,1019423226027060306382713742
149,64823388637422630496038622529
150,37191474151554571779281447337
151,27974820305231422813314010905
152,64650047188156907559368471174
153,86101738883800882837967707331
154,75962053356749999286057384217
155,17946772099809913232563872023
156,90782491698229020862791990203
157,11923602159611716909708384246
158,24022567545577946891546633207
159,21088382120136873580601679747
160,28927422818089254156604191195
161,36056294285295526822846766173
162,68948932243372402958298852953
163,41315244022302128072601941316
164,50968285223373377480248879944
165,59309923630258119682338099738
166,73111450664998275309786323826
167,24882770715809657408923029991
168,77584598486307502032832870979
169,47213749153105541927933278492
170,17914072717789030247490382866
171,5175223465262989798944969296
172,78322169443608713876014028796
173,59528205203090519205051513998
174,3957756448792615057809475855
175,85714183525778983861615598441
176,55645318393700842664107368781
177,5362890599208709885967516108
178,77297249387543516262481356384
179,36169885236537483978707826298
180,57721154392553085336543586979
181,20588773279944323003059405652
182,84304166093567666522009434003
183,16839381214664828747322176637
184,87494715620315541440552743680
185,78006183686348961255161367491
186,23929706280094887708601658957
187,35254385651296231351528746161
188,65563937527962092530366510049
189,99582607611661248281214461664
190,97217473073844330613093380475
191,79663246120965211851649616545
192,95331453602386067369676321106
193,83504136339531508512080000074
194,61206072888972961263634338
195,69059249648034470963927763780
196,40134579679375539453291616119
197,957514147788952083203033989
198,80110201719512783117318755162
199,7689650694728145158070896272
200,21326768900052275747846044296
201,2706122237217820861886522409
202,66039345493186158431949285232
203,86252363243557915864633403986
204,56484070858824919271076422351
205,53729193404599545553028734617
206,71650654129167435559084578506
207,33594175036600339764129203682
208,34324068677485392153021610499
209,47660904098344971144814012178
210,4145098814986881207727920676
211,29445143611765711054207287675
212,20562010448583509165386995750
213,5965726246744932139562479402
214,81996075262055514307085648030
215,48479703626680792392027647705
216,93106415000095798269742768900
217,54093372458988217262639355025
218,44743332702082673901240147521
219,28692463502904009016013738011
220,67947320169122074502294390682
221,58208936170070505818264650229
222,96093005849810152896945386205
223,64622286408639019952123882284
224,51724887310406944790034373656
225,16554837720790334677527691865
226,97125405531286605883750346014
227,52898773908961174009621787204
228,42135061963879869226278886023
229,50612214248832057339349705076
230,62270603681852702544411730972
231,65358893268873886620269296120
232,98926786562113964541389376455
233,720496886188836250670230569
234,7590223099726110859794396751
235,79233077859522991917412873767
236,21370364843457920464109747043
237,86864181192970809094414130700
238,17150087681256544670561291238
239,90796385801755745634514868535
240,62185213613699750102004086284
241,82023053872136462706910643003
242,43813107068481092660339167085
243,71038858562467288121819589976
244,21477530047966617857349779724
245,31530870244615932331972772390
246,60510687932828094572315941881
247,35047436936215198263771622512
248,49006769064124598218355805597
249,79415787000793958873134498313
250,70727155607677393336979349818
251,41967954106983575065579480611
252,24495311738711087124457018130
253,4182717593817760712967835713
254,74178154818413044617118276111
255,32165893589268256140888727018
256,66916681950290283034929146392
257,76397362423431311053406966569
258,15783246189660201181433753767
259,58594530205977530956998065804
260,95394765266906698506097975186
261,38194760177946964981710166590
262,17401943452242439914577601565
263,78509389728149297409605377176
264,48004649961902563340951044593
265,6863613707334111206280789461
266,20078867801449995572336982823
267,93618597007365145341407608241
268,26212776851139003727374041961
269,52818044168038668047018907123
270,70527423500629401847815552588
271,56118075917453216259584468005
272,1233694667605350955603243735
273,9070892678422965667033984173
274,95696384399719339698181502485
275,34658692253129947125036180278
276,66703305718007187043533790428
277,97579243168118416687620205612
278,63168301672602748786780354752
279,32384769759743191178194487301
280,24402239567884711177788232026
281,95337217929271804058546841868
282,10076525004160208315827527228
283,18170499289673167769704674069
284,96946795519527469280506780626
285,19981998734714765780267915174
286,80187942824493345220529698662
287,11331368178110587788239827231
288,5583690633863396566606376929
289,25629064478014405799787520457
290,70086430440757966788141748043
291,3118927865704916607079058118
292,26994046341685914845608015053
293,20172354448075083725661029945
294,33095063627808679324290094251
295,91605833763519377442599020638
296,71800928454160697061246231688
297,94038525941081970380327543007
298,68429254100045259476480263213
299,63427766352036729331783151109
300,70102161110258268758624167077
301,41149376521058514584181423828
302,15433226408907211827020892151
303,77484608544362757122648529195
304,98781412118233544499322378079
305,8272080459212301594511287528
306,5621157110553474350801464996
307,10316732452880478813788134589
308,88281773153906401332439552696
309,81639805888982914316132878646
310,70214787240860104890866736274
311,43818719834993726832596748906
312,11544401648046988721971895230
313,37321691301623734324700572493
314,15633732854641481912361440038
315,36645806702684934495969247733
316,48116878867240019394939876845
317,54095484312931357312016572662
318,12551288361864098555163977559
319,80746842907200695578185344564
320,33772779503065355012560667626
321,97501686424587173129991394315
322,51809105053597242447286064327
323,46328233314581320444753174827
324,66928509840929338598700321549
325,71722164627403071704407087250
326,53530214596642718144980032746
327,58231043541782404073330770396
328,70759672308647730511591996566
329,38486295384128220550454574295
330,70968997856552579944209398235
331,36282717130592267799003557001
332,83431127605268973653612778043
333,22940124509241443101551831997
334,45445242831839753090121539306
335,22101204611799623838458424763
336,99302504431898785843335698193
337,83150027257584318885786480087
338,91881416054082259051852006396
339,58536551761861449487531817609
340,2645739994951865365022378187
341,52309478858420622606966801153
342,42832840378495069689825692162
343,31338394859263885547574240687
344,72568829867007220798348216841
345,79708604940480308488371199202
346,9479742300395810410668139632
347,91368711866051127365186630078
348,66604441227130750720863596331
349,50181368497551849291918235162
350,51997105978333986384068733184
351,2150521681365620566025490744
352,1626059179027268687872024145
353,27367735881899549321614200433
354,41386552453279880374280170638
355,87291629296873993703059113205
356,7127846511678417125707796748
357,35061471574756139776572536994
358,67468430271622341063793040000
359,96082238974168362611615960682
360,2118228230609363470452265010
361,50297368369729726071219503119
362,15917977424557547792642859201
363,34904213088676434436223998459
364,43587241297150455780683914838
365,4581632236684839014287437600
366,14648827163634380251632105697
367,66129455457419368096899117580
368,59903136893594856440723687747
369,91778680487798840541452604233
370,29654233358670727693311179328
371,66578240677029043880681890976
372,82850290939666045643980340554
373,79823851149821661760806277460
374,77538628010361192427332462334
375,41695464938694210642111471923
376,81120410221891283731269496403
377,94964039302074796889156876629
378,31725646221318400740860710121
379,27169831174015355208368331837
380,86672853784493218172266912001
381,65231938856548914541889477312
382,49241588045597641125062317676
383,19027943185512896552328072441
384,83445729195720222154425981875
385,4941366978795589759569820109
386,27148033565044870704838382132
387,77951225601492585967245462923
388,92356931208810515092620593490
389,99185591505046954373707610069
390,73988574408571043946964423713
391,95977780326832610728417090175
392,57676603225220729212345354835
393,29019187324724631315275895720
394,10526851078699840459172323802
395,93421936520322955547290272755
396,68068020380220507421864194938
397,1424133509433909954516807042
398,90635172911326568216696585614
399,62335575382276756810598746976
400,8175938937923361148843878851
401,94618933088340014383639768813
402,44958688174524879692289470029
403,46891997470228356055175634203
404,72543107369275889111782903540
405,20450371934384358510038692917
406,29893253458113071085288474505
407,80200704266381544293145630446
408,57251692127112695840335575181
409,36905884983218511812471317097
410,16430243549295134216757275646
411,71498130246530010895342248527
412,89533939871831091753773395581
413,36326763584136169600702112178
414,43419551053349078336724427624
415,49602351976472214151669358619
416,45479675975610544937165577354
417,36433075775438067249915067784
418,9476551602210800421179960521
419,7135044375835789028524797149
420,21671184199419372770208520663
421,28682651794148941714077962976
422,83302918115294153564687572758
423,41968178276074998538709805492
424,96977417343440594558111239910
425,50754396645673427451864095354
426,73197684656346922450704981249
427,6336699294935753134309386229
428,60843925235558006091587911488
429,97225333612155240132635427410
430,65168081367930434201309189342
431,20835054704981851906941328830
432,20616238444223186283775964289
433,72950295358829421940098644488
434,27336097194679276395757103472
435,18641219582092798157214818420
436,80701732842746662154665769477
437,38636782073216643365645233495
438,30573704729770533993065297337
439,62261549193474556042609928091
440,59785899080579365563351942495
441,80632640597164497460445049326
442,3456984807922374827286280480
443,21193448498428791329022830404
444,96002599756056341963834613333
445,88824090660537951904729083952
446,49413014638394301202435655621
447,59802508158910953270389228958
448,17083655759661609525542583319
449,70347748586740225000258989507
450,71469394922477013024311134936
451,14539501698792784547030353357
452,69513644520449737553680498920
453,43560948217665840514322335885
454,96729745247731523603734535054
455,75590150703626934959226979333
456,11794025421327176691112274230
457,48777168059033419127624357429
458,5352670238415356226097114712
459,16001388395411797209633158535
460,86522841329380085784563943459
461,24196205613553951819504217012
462,51319394026537852255643617804
463,1266135899016781131413012044
464,71114531573817798184843187377
465,52012464615137975226043956628
466,35311294825016098417228457691
467,92295530652543508528087527829
468,95303455507505775848506364484
469,93865595570623863499943020389
470,37275201766363653876787428791
471,4590842239807829419939578515
472,54267976409083319535282537201
473,51491003419090965054813047692
474,28782538721762106483405842972
475,56124054048479361189480608463
476,33067144400130234853299878963
477,81079945094946554826381502810
478,12904798013462376533394594798
479,71486069161468659852247172725
480,30877342867553180094743084173
481,87104180601305854679628063914
482,13143183492954455804708591901
483,32614138559248236339796076164
484,98236310710778004416972235927
485,51406107026445566881107705083
486,95184047497459688416125922499
487,3201193509380984156806863800
488,1238142253469723293678059553
489,97101899796072972975391992341
490,17130357628287758974877297974
491,9949641175900731057134748860
492,73197460223887118301019901515
493,6148697149818147009827544607
494,29502340240755494353569004317
495,8773047110263789576288586934
496,39494315830799570619270670446
497,71491875934119309653530855491
498,26275429147299019743256730293
499,80597143805761570418802981516
500,96183236589030399369629895232
501,53607004673746826791374736977
502,29080994962327606266334894239
503,32968898634972545034078127932
504,1748464906180562533109676996
505,24700707866962799588325544811
506,26182495700785457495405515450
507,72023931883293339466117073457
508,57215552561083107237704389848
509,82928673107607984651294685107
510,55802795700029819440437567658
511,17397595216196381249234073377
512,62616200000255763365813666500
513,86867113735880788976354063055
514,42427517125107706383420986393
515,81987182838105290531830258645
516,38784347539308290531739566980
517,59958695026417918676767438161
518,8108560929425773258816322442
519,2940034173562306129283977609
520,26474035535212079142258635971
521,61858286669364699292771460697
522,5223454304975026447023470298
523,93743765268707716695896549204
524,42842999316547273891875188218
525,36388039736792663125077950249
526,5429363024588478126094752360
527,43070163427116502092921278700
528,50962813591162382927011132437
529,12570596730006350108519907972
530,568804019703685796891168154
531,30924702408568673310075095184
532,36110577190743004131145316421
533,91314941970034819755444916054
534,56022306157385968291093261468
535,9878253504053402265007612330
536,85216435958239751215428440698
537,49052700645353556477474477545
538,58215523346360941799914824871
539,70273958006165046288778169731
540,87423688009348148405921978410
541,75555158825177973002988629685
542,71745960863398079201639812011
543,11833847502687531246818646195
544,87763037307522858229494463016
545,45915987941115202512599843064
546,52328757550888230258618334575
547,21826003970017768865556242451
548,5500424022831192091926727585
549,27273972963800197607421014519
550,410206920981168906547583982
551,91248503565910996808197852153
552,734823322204595219898382491
553,44364305231115602846825019865
554,86497969893698323272355921808
555,7986935338758886876016248368
556,8299263517043487281009469718
557,29438789892836623832305210142
558,70307008460875542078808743529
559,35838837270393025753836625674
560,54117167815592515219659364366
561,76292444716292218593254813320
562,19567932070824903910863633162
563,94214986812687363569136745353
564,13853012268619752901369432360
565,79193552066974697131918890318
566,85765491439462853335897997819
567,14499725419530376130071199266
568,91610421945162020730517777445
569,87135853939436224759390539086
570,78816530834500602476878601732
571,21848307882052782308794951633
572,12387522189068282077672196854
573,79003561680449549717374667698
574,53673956301282704915148584465
575,93330358868990600356151752916
576,98229302913380998270067087918
577,97267161973670717778309048307
578,60522314503776601253507222411
579,28228667941558602285672183724
580,14211764986023510518865946342
581,52770786080054692672945624949
582,51501260203225990848985669103
583,56363914948080324789062767657
584,84194767909602511785884530170
585,7190508902038831723248705293
586,20566837325535020444895574696
587,28485830606884214902281783763
588,51909043616607507932202036531
589,49594650798714060808034074817
590,43238666641266763064646170081
591,81536473190979701935037940779
592,96411074757629768476236455039
593,30452604426362870299519740243
594,57063533812745731056088611982
595,70806857159221693259365830500
596,74359248803976252412096428022
597,36350488166833528472780823664
598,80130923430392279197366183851
599,52556289356849431120047477003
600,39534185842459734684659308061
601,19510966081742094650956932589
602,87818015919853114104713570376
603,62388199915124537232864464529
604,55397728320543615938726678238
605,79634695048461828817079851531
606,70181319209048537124460532999
607,34497791524945407381087133991
608,84424949337441043333852564492
609,28295671593914736213589719045
610,46266553727078258770718916129
611,21638191804399433434821925201
612,892219953757319639896387096
613,48740887943029005779302047171
614,69983052015845126575002907633
615,1227860461709437959826358736
616,1747617471222729136628325624
617,62433847967305546270577395187
618,85712859741842732492901852713
619,48189173684931394715850692086
620,95741555817509385976663447513
621,74292989817189318200740231493
622,28940802638450544846726303059
623,8986317885641589966444005630
624,67683018451056671476580885819
625,46139243700116014813894422207
626,83044108008250374919112774311
627,72106036503450451141164039654
628,27672030371199278254527089608
629,17095727588415627354490764305
630,70146189753484711245632686383
631,58811540920389380381569091212
632,8706412700828471117093272902
633,69107156292273884244005991512
634,8146439583295484347024059127
