0,681
1,68
2,452
3,72
4,108
5,438
6,577
7,582
8,141
9,189
10,301
11,97
12,3
13,840
14,961
15,126
16,223
17,492
18,936
19,614
20,554
21,944
22,583
23,212
24,896
25,547
26,830
27,692
28,708
29,263
30,61
31,411
32,609
33,198
34,922
35,864
36,27
37,948
38,658
39,306
40,505
41,431
42,596
43,405
44,10
45,270
46,160
47,176
48,912
49,994
50,651
51,982
52,676
53,598
54,161
55,170
56,8
57,754
58,425
59,476
60,581
61,155
62,920
63,994
64,793
65,940
66,494
67,535
68,466
69,647
70,164
71,253
72,414
73,499
74,936
75,132
76,938
77,81
78,974
79,550
80,358
81,290
82,345
83,205
84,565
85,594
86,961
87,3
88,980
89,109
90,518
91,818
92,801
93,58
94,890
95,944
96,76
97,929
98,873
99,289
100,362
101,582
102,667
103,665
104,346
105,814
106,281
107,679
108,619
109,482
110,900
111,769
112,465
113,794
114,708
115,811
116,694
117,653
118,441
119,794
120,525
121,382
122,75
123,257
124,651
125,422
126,294
127,989
128,384
129,389
130,589
131,548
132,142
133,714
134,984
135,856
136,4
137,41
138,275
139,207
140,136
141,957
142,766
143,154
144,698
145,593
146,367
147,587
148,66
149,391
150,345
151,480
152,771
153,964
154,168
155,909
156,48
157,93
158,35
159,46
160,878
161,225
162,376
163,976
164,146
165,818
166,311
167,495
168,801
169,148
170,666
171,577
172,512
173,898
174,489
175,761
176,830
177,230
178,231
179,507
180,899
181,906
182,461
183,970
184,239
185,263
186,311
187,89
188,554
189,150
190,929
191,899
192,427
193,90
194,946
195,261
196,874
197,391
198,680
199,985
200,483
201,73
202,874
203,271
204,63
205,505
206,585
207,452
208,487
209,959
210,426
211,942
212,428
213,25
214,315
215,313
216,734
217,716
218,431
219,106
220,197
221,210
222,552
223,10
224,76
225,483
226,675
227,969
228,776
229,861
230,606
231,333
232,780
233,794
234,616
235,855
236,974
237,585
238,246
239,781
240,409
241,659
242,355
243,539
244,78
245,282
246,931
247,531
248,641
249,715
250,294
251,596
252,19
253,881
254,832
255,447
256,604
257,855
258,469
259,301
260,593
261,555
262,198
263,355
264,716
265,834
266,996
267,851
268,978
269,10
270,614
271,360
272,558
273,604
274,44
275,329
276,637
277,569
278,346
279,635
280,610
281,47
282,820
283,262
284,442
285,308
286,197
287,685
288,394
289,255
290,886
291,160
292,994
293,965
294,581
295,76
296,884
297,3
298,208
299,830
300,862
301,307
302,831
303,220
304,337
305,376
306,408
307,742
308,532
309,542
310,764
311,707
312,273
313,256
314,901
315,821
316,150
317,914
318,400
319,686
320,910
321,912
322,968
323,689
324,241
325,449
326,652
327,392
328,657
329,581
330,22
331,934
332,368
333,405
334,619
335,255
336,813
337,398
338,170
339,640
340,108
341,788
342,416
343,330
344,68
345,537
346,535
347,758
348,839
349,830
350,302
351,703
352,380
353,572
354,533
355,413
356,771
357,224
358,404
359,325
360,810
361,660
362,983
363,382
364,983
365,204
366,907
367,529
368,181
369,935
370,609
371,522
372,835
373,585
374,784
375,130
376,417
377,103
378,538
379,391
380,445
381,396
382,245
383,150
384,374
385,7
386,41
387,890
388,530
389,32
390,528
391,150
392,817
393,458
394,674
395,682
396,317
397,881
398,967
399,225
400,151
401,489
402,130
403,120
404,513
405,280
406,527
407,17
408,667
409,595
410,879
411,660
412,380
413,117
414,836
415,164
416,386
417,335
418,868
419,316
420,160
421,617
422,702
423,332
424,744
425,975
426,430
427,839
428,153
429,919
430,796
431,41
432,335
433,712
434,435
435,194
436,820
437,713
438,458
439,236
440,628
441,481
442,427
443,967
444,844
445,215
446,53
447,149
448,926
449,843
450,600
451,630
452,655
453,964
454,576
455,951
456,973
457,723
458,533
459,796
460,828
461,654
462,294
463,351
464,301
465,418
466,764
467,662
468,564
469,716
470,916
471,659
472,296
473,595
474,305
475,108
476,8
477,931
478,529
479,827
480,149
481,870
482,603
483,629
484,820
485,613
486,141
487,320
488,747
489,596
490,711
491,984
492,935
493,119
494,807
495,58
496,967
497,265
498,620
499,213
500,211
501,163
502,288
503,713
504,623
505,729
506,688
507,152
508,469
509,281
510,545
511,709
512,424
513,222
514,187
515,82
516,309
517,34
518,400
519,336
520,439
521,334
522,374
523,382
524,115
525,765
526,391
527,518
528,600
529,398
530,550
531,234
532,118
533,969
534,430
535,82
536,29
537,867
538,357
539,360
540,658
541,560
542,505
543,72
544,721
545,118
546,222
547,90
548,632
549,271
550,724
551,678
552,735
553,473
554,687
555,838
556,828
557,262
558,744
559,822
560,833
561,719
562,460
563,539
564,145
565,641
566,1000
567,588
568,377
569,945
570,305
571,235
572,144
573,183
574,370
575,198
576,205
577,824
578,809
579,192
580,156
581,467
582,586
583,976
584,637
585,171
586,425
587,423
588,570
589,35
590,850
591,710
592,40
593,283
594,827
595,572
596,735
597,431
598,139
599,772
600,536
601,460
602,765
603,780
604,458
605,487
606,183
607,474
608,262
609,888
610,449
611,904
612,570
613,659
614,210
615,979
616,133
617,643
618,446
619,940
620,438
621,84
622,843
623,468
624,419
625,874
626,152
627,542
628,738
629,688
630,74
631,513
632,867
633,511
634,833
635,762
636,375
637,308
638,519
639,986
640,690
641,335
642,733
643,16
644,573
645,654
646,462
647,288
648,487
649,762
650,35
651,513
652,962
653,296
654,187
655,881
656,557
657,915
658,68
659,477
660,206
661,420
662,686
663,994
664,681
665,256
666,903
667,245
668,555
669,451
670,957
671,897
672,437
673,806
674,869
675,867
676,791
677,916
678,810
679,791
680,205
681,60
682,851
683,588
684,343
685,732
686,518
687,622
688,913
689,8
690,927
691,188
692,761
693,470
694,233
695,786
696,564
697,641
698,309
699,639
700,396
701,425
702,843
703,733
704,14
705,479
706,929
707,39
708,421
709,337
710,627
711,437
712,423
713,483
714,548
715,501
716,363
717,320
718,125
719,402
720,536
721,114
722,444
723,412
724,286
725,472
726,847
727,988
728,624
729,412
730,32
731,681
732,372
733,835
734,366
735,585
736,134
737,202
738,788
739,592
740,184
741,771
742,470
743,62
744,150
745,78
746,186
747,313
748,108
749,646
750,561
751,607
752,893
753,564
754,82
755,606
756,522
757,747
758,965
759,166
760,598
761,370
762,888
763,772
764,222
765,919
766,926
767,487
768,443
769,485
770,472
771,287
772,858
773,508
774,117
775,829
776,508
777,111
778,61
779,285
780,351
781,672
782,853
783,351
784,9
785,95
786,618
787,972
788,218
789,447
790,132
791,398
792,783
793,28
794,882
795,634
796,746
797,619
798,720
799,383
800,822
801,841
802,216
803,687
804,358
805,97
806,398
807,359
808,682
809,612
810,474
811,480
812,508
813,509
814,737
815,370
816,173
817,862
818,356
819,44
820,158
821,126
822,877
823,37
824,602
825,18
826,395
827,487
828,759
829,118
830,519
831,409
832,767
833,975
834,517
835,391
836,585
837,638
838,240
839,589
840,738
841,65
842,275
843,419
844,266
845,833
846,321
847,62
848,983
849,222
850,718
851,838
852,547
853,424
854,339
855,315
856,723
857,197
858,8
859,912
860,142
861,523
862,471
