0,953
1,670
2,628
3,596
4,375
5,893
6,233
7,26
8,204
9,149
10,951
11,83
12,222
13,383
14,83
15,859
16,868
17,773
18,270
19,666
20,700
21,212
22,32
23,843
24,70
25,249
26,44
27,143
28,59
29,886
30,503
31,260
32,956
33,409
34,478
35,258
36,814
37,898
38,605
39,481
40,291
41,274
42,699
43,349
44,665
45,424
46,294
47,876
48,870
49,209
50,233
51,731
52,542
53,735
54,201
55,899
56,611
57,666
58,875
59,889
60,570
61,880
62,788
63,565
64,53
65,12
66,713
67,916
68,10
69,684
70,176
71,860
72,163
73,419
74,515
75,210
76,442
77,654
78,319
79,770
80,425
81,739
82,585
83,702
84,453
85,109
86,676
87,63
88,889
89,520
90,14
91,380
92,548
93,721
94,931
95,476
96,446
97,916
98,74
99,72
100,297
101,435
102,443
103,685
104,749
105,991
106,855
107,53
108,794
109,636
110,410
111,930
112,924
113,342
114,394
115,562
116,28
117,932
118,104
119,145
120,442
121,186
122,474
123,860
124,816
125,767
126,259
127,647
128,985
129,664
130,821
131,124
132,716
133,722
134,311
135,398
136,810
137,124
138,912
139,443
140,159
141,362
142,662
143,745
144,931
145,679
146,769
147,3
148,326
149,995
150,240
151,979
152,308
153,219
154,537
155,446
156,854
157,453
158,827
159,296
160,434
161,34
162,858
163,120
164,982
165,240
166,428
167,580
168,373
169,864
170,487
171,414
172,575
173,644
174,589
175,942
176,412
177,282
178,471
179,532
180,71
181,567
182,928
183,467
184,630
185,715
186,545
187,726
188,637
189,106
190,123
191,82
192,412
193,538
194,971
195,14
196,620
197,83
198,820
199,619
200,280
201,588
202,708
203,922
204,10
205,531
206,810
207,305
208,630
209,814
210,662
211,819
212,229
213,339
214,18
215,87
216,216
217,580
218,487
219,758
220,482
221,184
222,414
223,752
224,615
225,931
226,434
227,682
228,198
229,722
230,291
231,256
232,967
233,698
234,585
235,863
236,742
237,824
238,891
239,887
240,768
241,219
242,283
243,205
244,766
245,598
246,717
247,814
248,548
249,828
250,660
251,329
252,906
253,704
254,161
255,222
256,177
257,869
258,913
259,698
260,451
261,741
262,566
263,0
264,684
265,62
266,112
267,350
268,56
269,151
270,717
271,44
272,128
273,551
274,973
275,940
276,481
277,458
278,272
279,78
280,316
281,277
282,662
283,912
284,608
285,97
286,329
287,210
288,447
289,695
290,911
291,726
292,724
293,878
294,89
295,802
296,331
297,973
298,263
299,41
300,416
301,808
302,940
303,467
304,327
305,2
306,523
307,830
308,902
309,986
310,860
311,580
312,76
313,626
314,503
315,780
316,231
317,453
318,258
319,787
320,230
321,762
322,263
323,541
324,779
325,559
326,894
327,0
328,93
329,600
330,155
331,401
332,726
333,46
334,416
335,139
336,809
337,954
338,799
339,129
340,391
341,246
342,862
343,465
344,172
345,712
346,365
347,47
348,645
349,25
350,840
351,217
352,829
353,37
354,702
355,124
356,580
357,229
358,549
359,288
360,293
361,176
362,208
363,620
364,719
365,171
366,319
367,749
368,857
369,609
370,772
371,496
372,945
373,703
374,761
375,411
376,772
377,311
378,953
379,979
380,518
381,116
382,455
383,459
384,764
385,31
386,211
387,64
388,75
389,883
390,610
391,745
392,564
393,494
394,649
395,695
396,978
397,433
398,319
399,477
400,42
401,188
402,289
403,132
404,841
405,818
406,695
407,990
408,311
409,614
410,506
411,54
412,230
413,700
414,316
415,39
416,274
417,944
418,762
419,768
420,738
421,576
422,440
423,194
424,286
425,193
426,419
427,566
428,612
429,46
430,910
431,198
432,880
433,119
434,844
435,862
436,324
437,647
438,775
439,883
440,409
441,987
442,842
443,388
444,10
445,589
446,884
447,801
448,481
449,550
450,991
451,498
452,212
453,809
454,399
455,588
456,935
457,117
458,503
459,535
460,762
461,451
462,429
463,803
464,605
465,499
466,48
467,876
468,551
469,730
470,942
471,464
472,232
473,628
474,875
475,79
476,178
477,476
478,521
479,683
480,913
481,152
482,186
483,697
484,732
485,311
486,45
487,596
488,297
489,874
490,533
491,102
492,659
493,332
494,112
495,657
496,137
497,906
498,531
499,261
500,946
501,83
502,527
503,30
504,678
505,58
506,541
507,976
508,502
509,851
510,192
511,66
512,753
513,952
514,472
515,554
516,831
517,486
518,371
519,327
520,442
521,430
522,444
523,857
524,944
525,340
526,438
527,116
528,567
529,714
530,79
531,829
532,993
533,156
534,325
535,85
536,145
537,68
538,576
539,619
540,814
541,840
542,644
543,429
544,905
545,593
546,16
547,994
548,796
549,397
550,677
551,944
552,306
553,446
554,245
555,849
556,826
557,432
558,118
559,151
560,709
561,273
562,892
563,669
564,348
565,404
566,900
567,535
568,599
569,783
570,510
571,468
572,443
573,354
574,94
575,599
576,361
577,499
578,867
579,315
580,429
581,178
582,63
583,800
584,358
585,239
586,212
587,690
588,418
589,642
590,467
591,145
592,420
593,679
594,764
595,116
596,745
597,981
598,330
599,732
600,430
601,147
602,462
603,376
604,826
605,485
606,292
607,748
608,858
609,347
610,649
611,182
612,567
613,595
614,861
615,241
616,806
617,372
618,915
619,95
620,187
621,403
622,984
623,552
624,862
625,625
626,326
627,366
628,988
629,761
630,864
631,119
632,51
633,893
634,377
635,587
636,32
637,89
638,452
639,335
640,792
641,958
642,602
643,401
644,111
645,827
646,397
647,792
648,889
649,864
650,733
651,21
652,359
653,684
654,369
655,970
656,606
657,251
658,764
659,199
660,923
661,442
662,459
663,776
664,475
665,714
666,606
667,461
668,786
669,689
670,226
671,641
672,869
673,240
674,406
675,873
676,208
677,203
678,494
679,277
680,911
681,877
682,896
683,850
684,62
685,378
686,710
687,7
688,170
689,476
690,552
691,122
692,128
693,189
694,620
695,305
696,107
697,238
698,940
699,298
700,936
701,298
702,655
703,101
704,915
705,198
706,938
707,926
708,727
709,964
710,421
711,744
712,586
713,493
714,865
715,676
716,283
717,458
718,585
719,378
720,606
721,651
722,114
723,901
724,383
725,713
726,535
727,471
728,705
729,207
730,1000
731,430
732,178
733,984
734,630
735,840
736,367
737,854
738,433
739,225
740,60
741,453
742,405
743,558
744,874
745,78
746,103
747,949
748,803
749,683
750,246
751,138
752,563
753,500
754,720
755,37
756,628
757,991
758,314
759,177
760,716
761,765
762,155
763,919
764,469
765,173
766,172
767,336
768,57
769,932
770,73
771,641
772,488
773,574
774,573
775,919
